order_id,customer_id,order_date,total_amount,discount_amount,shipping_cost,order_status,payment_method
13892,407,2024-07-20,3725.06,309.22,0.0,Processing,Credit Card
13893,1062,2025-05-05,3440.17,0.0,0.0,Processing,Credit Card
13894,347,2024-11-12,2247.69,0.0,0.0,Completed,Credit Card
13895,1861,2024-06-01,1353.52,0.0,0.0,Completed,Credit Card
13896,2136,2025-07-15,329.53,0.0,0.0,Delivered,Google Pay
13897,1789,2025-02-02,1884.4,0.0,0.0,Completed,Google Pay
13898,429,2023-10-27,2981.13,13.71,0.0,Completed,Debit Card
13899,4000,2025-07-06,996.39,0.0,0.0,Completed,Google Pay
13900,184,2024-01-10,427.32,0.0,0.0,Cancelled,Apple Pay
13901,4940,2025-08-03,896.46,0.0,0.0,Shipped,Google Pay
13902,4047,2023-12-26,2415.6,0.0,0.0,Shipped,PayPal
13903,510,2023-09-18,1782.66,0.0,0.0,Completed,Apple Pay
13904,3772,2025-01-18,3078.43,0.0,0.0,Completed,Apple Pay
13905,3403,2024-10-27,702.88,0.0,0.0,Completed,Debit Card
13906,1710,2023-09-25,5091.97,90.15,0.0,Completed,Credit Card
13907,879,2024-06-27,375.28,0.0,0.0,Completed,PayPal
13908,1970,2024-02-05,52.71,0.0,0.0,Processing,Debit Card
13909,3113,2024-11-06,635.48,0.0,0.0,Completed,Debit Card
13910,3268,2025-03-12,288.34,6.96,0.0,Delivered,Apple Pay
13911,3173,2024-04-28,4797.59,0.0,0.0,Shipped,Debit Card
13912,3604,2025-04-19,1204.64,0.0,0.0,Completed,Apple Pay
13913,2417,2024-09-30,2498.69,0.0,0.0,Completed,Credit Card
13914,2661,2025-06-06,2139.82,0.0,0.0,Delivered,Apple Pay
13915,2160,2025-02-15,135.15,0.0,0.0,Completed,Apple Pay
13916,1456,2025-02-16,632.72,0.0,0.0,Completed,Debit Card
13917,82,2024-12-01,1795.44,0.0,0.0,Completed,PayPal
13918,594,2025-07-22,3958.45,0.0,0.0,Completed,Google Pay
13919,3767,2025-03-04,2634.59,0.0,0.0,Completed,Apple Pay
13920,1213,2024-01-07,6111.02,0.0,0.0,Processing,Apple Pay
13921,4337,2024-08-25,312.42,0.0,0.0,Shipped,Apple Pay
13922,3719,2024-12-15,1915.22,0.0,0.0,Completed,Debit Card
13923,782,2024-06-24,4083.0,179.18,0.0,Completed,Credit Card
13924,3698,2023-10-31,4005.8,312.02,0.0,Completed,Credit Card
13925,1545,2024-02-22,1432.69,0.0,0.0,Completed,Apple Pay
13926,2111,2025-07-08,66.2,0.0,0.0,Completed,Debit Card
13927,968,2024-02-01,3089.05,0.0,0.0,Cancelled,Credit Card
13928,1841,2025-05-07,3420.51,40.4,0.0,Completed,Google Pay
13929,1201,2025-04-10,966.96,67.13,0.0,Completed,Apple Pay
13930,4323,2024-04-15,835.11,0.0,0.0,Delivered,Apple Pay
13931,213,2024-07-14,675.34,37.37,0.0,Shipped,Google Pay
13932,4312,2024-05-20,99.0,0.0,0.0,Processing,Credit Card
13933,2718,2023-11-09,1138.41,0.0,0.0,Completed,Google Pay
13934,1967,2024-11-08,466.56,0.0,0.0,Delivered,Credit Card
13935,1610,2024-02-04,168.31,0.0,0.0,Completed,Google Pay
13936,1944,2025-02-22,518.5,15.24,0.0,Completed,PayPal
13937,2985,2024-06-24,654.33,8.25,0.0,Completed,PayPal
13938,4607,2025-07-24,2139.15,0.0,0.0,Completed,Debit Card
13939,2331,2025-09-08,146.33,0.0,0.0,Completed,PayPal
13940,854,2024-12-15,2417.06,0.0,0.0,Completed,PayPal
13941,1046,2023-11-27,369.68,0.0,0.0,Processing,Debit Card
13942,3748,2024-03-27,235.4,18.59,0.0,Shipped,Credit Card
13943,2112,2024-08-13,494.25,0.0,0.0,Completed,Debit Card
13944,110,2023-12-08,566.5,0.0,0.0,Completed,Debit Card
13945,3150,2025-01-11,1044.81,0.0,0.0,Completed,Google Pay
13946,3505,2024-01-18,1755.41,15.77,0.0,Completed,Apple Pay
13947,2243,2023-10-15,7247.78,245.94,0.0,Completed,PayPal
13948,2685,2023-12-08,1630.76,0.0,0.0,Delivered,Debit Card
13949,475,2025-03-31,1152.72,0.0,0.0,Completed,Debit Card
13950,3417,2024-04-04,2342.83,0.0,0.0,Completed,PayPal
13951,1052,2023-10-12,155.36,5.5,0.0,Completed,Apple Pay
13952,1798,2025-03-30,1388.02,75.51,0.0,Completed,Apple Pay
13953,3611,2024-08-28,510.6,0.0,0.0,Completed,Google Pay
13954,1001,2024-12-11,2318.96,0.0,0.0,Delivered,Google Pay
13955,1472,2025-08-13,861.58,48.32,0.0,Completed,Credit Card
13956,1024,2024-10-08,3400.36,0.0,0.0,Completed,Credit Card
13957,3669,2025-09-01,2831.35,0.0,0.0,Processing,Apple Pay
13958,520,2024-03-04,1598.38,0.0,0.0,Processing,Google Pay
13959,4920,2024-04-11,4699.26,0.0,0.0,Completed,Debit Card
13960,2086,2023-09-25,1395.9,112.98,0.0,Completed,Credit Card
13961,3417,2023-09-15,4010.18,0.0,0.0,Completed,Apple Pay
13962,1046,2024-08-25,4511.48,0.0,0.0,Completed,PayPal
13963,824,2025-06-10,5400.21,90.03,0.0,Delivered,PayPal
13964,1063,2024-08-21,8094.14,621.71,0.0,Completed,Google Pay
13965,4518,2025-05-15,133.87,0.0,0.0,Completed,Debit Card
13966,292,2023-11-08,84.63,2.13,0.0,Completed,Credit Card
13967,502,2025-05-25,2744.44,0.0,0.0,Processing,PayPal
13968,2868,2025-02-25,854.24,0.0,0.0,Processing,PayPal
13969,500,2025-01-29,5556.67,16.58,0.0,Completed,Apple Pay
13970,2438,2024-08-03,692.76,0.0,0.0,Completed,Apple Pay
13971,2123,2025-01-13,798.86,0.0,0.0,Completed,PayPal
13972,3129,2023-10-27,363.05,1.25,0.0,Processing,PayPal
13973,594,2023-11-27,4797.98,0.0,0.0,Completed,Credit Card
13974,4797,2025-04-04,2047.49,82.04,0.0,Completed,Credit Card
13975,4126,2023-10-05,1072.52,0.0,0.0,Delivered,Debit Card
13976,2808,2024-11-20,743.88,81.72,0.0,Delivered,Apple Pay
13977,316,2025-03-27,3720.92,258.02,0.0,Completed,Apple Pay
13978,995,2025-05-27,60.69,0.0,12.12,Completed,Debit Card
13979,2964,2025-04-02,5107.94,150.01,0.0,Completed,Google Pay
13980,4315,2024-02-29,1518.76,0.0,0.0,Completed,Debit Card
13981,3188,2025-05-05,1900.64,145.47,0.0,Completed,Debit Card
13982,3158,2023-12-05,153.32,14.54,0.0,Shipped,Credit Card
13983,231,2025-07-05,1610.65,0.0,0.0,Completed,Credit Card
13984,1759,2025-09-01,1719.21,0.0,0.0,Completed,PayPal
13985,885,2024-08-18,2404.84,127.31,0.0,Delivered,PayPal
13986,782,2025-05-28,170.28,0.0,0.0,Delivered,Credit Card
13987,3687,2024-03-16,6399.43,8.54,0.0,Processing,PayPal
13988,64,2024-05-08,7090.79,0.0,0.0,Completed,PayPal
13989,4413,2025-06-18,632.36,0.0,0.0,Cancelled,Credit Card
13990,782,2024-12-25,1801.67,0.0,0.0,Completed,PayPal
13991,945,2025-03-28,2384.83,0.0,0.0,Processing,Debit Card
13992,2551,2024-11-22,2416.54,0.0,0.0,Completed,Google Pay
13993,4404,2024-08-10,340.08,23.45,0.0,Completed,Credit Card
13994,1094,2024-02-15,1080.52,0.0,0.0,Completed,Credit Card
13995,134,2024-01-25,678.17,0.0,0.0,Completed,Google Pay
13996,3068,2023-11-24,2880.95,0.0,0.0,Completed,Google Pay
13997,1833,2024-06-22,4766.04,0.0,0.0,Completed,Debit Card
13998,113,2024-06-16,1487.58,0.0,0.0,Completed,Apple Pay
13999,10,2024-03-01,188.02,0.0,0.0,Completed,Google Pay
14000,3736,2025-01-28,256.5,0.0,0.0,Completed,Debit Card
14001,3542,2025-04-24,3938.67,299.71,0.0,Completed,Credit Card
14002,1695,2024-03-16,218.83,14.48,0.0,Completed,Apple Pay
14003,1777,2025-07-02,167.86,0.0,0.0,Completed,PayPal
14004,2726,2025-01-01,41.65,3.47,8.95,Completed,Google Pay
14005,3822,2025-05-13,1615.57,0.0,0.0,Completed,Apple Pay
14006,2680,2024-09-05,698.72,51.43,0.0,Completed,Google Pay
14007,3804,2025-07-12,4231.28,0.0,0.0,Completed,Google Pay
14008,4477,2025-08-30,11417.61,0.0,0.0,Completed,Credit Card
14009,4809,2024-05-16,369.15,0.0,0.0,Completed,Credit Card
14010,625,2024-02-14,476.58,0.0,0.0,Completed,Google Pay
14011,1580,2023-11-29,4730.06,0.0,0.0,Completed,PayPal
14012,877,2024-09-28,4742.78,118.42,0.0,Processing,Google Pay
14013,4049,2024-05-22,3183.01,0.0,0.0,Delivered,PayPal
14014,1135,2023-12-21,1253.56,0.0,0.0,Completed,Credit Card
14015,1290,2025-06-06,258.09,2.89,0.0,Processing,PayPal
14016,4166,2025-09-06,2543.4,0.0,0.0,Completed,Apple Pay
14017,2294,2025-06-12,5917.56,0.0,0.0,Completed,Credit Card
14018,2764,2024-11-08,3939.74,0.0,0.0,Completed,Credit Card
14019,2802,2024-06-28,1041.12,0.0,0.0,Completed,Debit Card
14020,4642,2023-11-27,6191.56,161.47,0.0,Delivered,Credit Card
14021,677,2025-05-21,730.8,3.76,0.0,Delivered,Debit Card
14022,4328,2024-02-01,398.14,0.0,0.0,Completed,Credit Card
14023,4554,2025-09-06,2337.99,229.3,0.0,Completed,Credit Card
14024,1035,2025-02-05,86.89,3.67,0.0,Delivered,Apple Pay
14025,4198,2024-01-12,530.08,0.0,0.0,Completed,Debit Card
14026,1758,2024-03-27,2128.19,0.0,0.0,Delivered,Credit Card
14027,2032,2023-09-28,2061.45,0.0,0.0,Completed,Apple Pay
14028,2573,2025-08-08,76.96,0.0,0.0,Shipped,Credit Card
14029,2526,2025-08-08,2693.32,51.3,0.0,Completed,Apple Pay
14030,1195,2025-01-20,1430.88,0.0,0.0,Completed,Debit Card
14031,2558,2025-02-12,558.85,0.0,0.0,Completed,Apple Pay
14032,4931,2023-10-17,499.76,0.0,0.0,Completed,Debit Card
14033,2771,2023-10-06,2102.79,4.87,0.0,Completed,Credit Card
14034,3604,2023-12-24,3537.65,0.0,0.0,Completed,Google Pay
14035,2241,2024-05-10,1406.24,0.0,0.0,Completed,Credit Card
14036,3555,2024-11-29,1011.9,84.16,0.0,Completed,Google Pay
14037,4821,2024-02-11,1225.94,0.0,0.0,Completed,Apple Pay
14038,4443,2024-09-28,2024.13,0.0,0.0,Delivered,PayPal
14039,3396,2025-06-23,5694.31,0.0,0.0,Shipped,Google Pay
14040,3821,2025-03-14,182.75,0.0,0.0,Completed,PayPal
14041,3624,2024-05-27,2762.39,79.7,0.0,Completed,PayPal
14042,4344,2025-07-07,423.62,24.18,0.0,Completed,Google Pay
14043,755,2024-11-03,2431.18,0.0,0.0,Completed,Apple Pay
14044,108,2023-11-14,116.12,5.92,0.0,Completed,PayPal
14045,4890,2024-10-29,2925.41,0.0,0.0,Completed,Debit Card
14046,3212,2024-03-06,888.14,36.6,0.0,Completed,Debit Card
14047,2603,2024-06-03,425.34,0.0,0.0,Completed,Google Pay
14048,4062,2023-10-10,552.72,0.0,0.0,Completed,Apple Pay
14049,3735,2025-01-19,1420.03,53.61,0.0,Shipped,PayPal
14050,4633,2023-10-16,5065.48,0.0,0.0,Processing,Apple Pay
14051,3672,2024-02-01,684.11,0.0,0.0,Completed,Credit Card
14052,1757,2024-01-01,4309.91,0.0,0.0,Completed,Debit Card
14053,2299,2024-11-19,3178.81,0.0,0.0,Processing,Credit Card
14054,3054,2024-09-12,1553.31,0.0,0.0,Completed,Google Pay
14055,3699,2025-04-12,1599.46,54.46,0.0,Completed,Debit Card
14056,4538,2024-04-05,4707.83,0.0,0.0,Completed,Apple Pay
14057,839,2023-09-20,1601.03,0.0,0.0,Completed,Debit Card
14058,2621,2025-02-13,3197.69,0.0,0.0,Completed,Apple Pay
14059,700,2024-10-27,1884.8,0.0,0.0,Completed,Debit Card
14060,2475,2024-12-13,2352.56,0.0,0.0,Completed,Apple Pay
14061,4268,2024-09-26,3326.43,0.0,0.0,Completed,Apple Pay
14062,3061,2024-06-25,175.81,0.0,0.0,Completed,Debit Card
14063,658,2025-01-24,703.02,51.29,0.0,Completed,PayPal
14064,3831,2024-09-24,3329.66,0.0,0.0,Processing,Apple Pay
14065,3413,2025-03-10,5063.96,0.0,0.0,Completed,PayPal
14066,3783,2024-10-16,1437.93,0.0,0.0,Completed,PayPal
14067,2554,2025-03-25,591.27,0.0,0.0,Completed,Credit Card
14068,1922,2024-03-31,4896.19,48.99,0.0,Returned,Google Pay
14069,3162,2025-07-17,1924.7,0.0,0.0,Completed,Credit Card
14070,988,2023-12-25,4101.7,0.0,0.0,Completed,Google Pay
14071,324,2025-08-21,1356.7,0.0,0.0,Completed,Google Pay
14072,2566,2024-03-06,1175.54,0.0,0.0,Completed,Credit Card
14073,2715,2024-06-06,742.78,0.0,0.0,Completed,Credit Card
14074,3833,2023-11-12,672.04,40.67,0.0,Processing,Apple Pay
14075,1358,2025-01-10,2411.29,84.02,0.0,Completed,Apple Pay
14076,361,2024-11-19,1546.78,0.0,0.0,Completed,Credit Card
14077,2565,2025-09-07,807.41,0.0,0.0,Completed,Google Pay
14078,2726,2025-02-15,1162.13,0.0,0.0,Completed,Credit Card
14079,3337,2023-10-10,2078.82,0.0,0.0,Completed,Debit Card
14080,3257,2025-03-13,7840.95,383.11,0.0,Completed,Apple Pay
14081,4984,2025-06-19,4214.69,0.0,0.0,Completed,Debit Card
14082,4299,2024-01-13,5024.37,0.0,0.0,Completed,Debit Card
14083,136,2025-05-27,684.24,0.0,0.0,Completed,Apple Pay
14084,636,2024-08-12,234.18,14.78,0.0,Completed,Apple Pay
14085,2537,2024-05-09,5089.47,0.0,0.0,Shipped,PayPal
14086,587,2024-01-29,4640.86,0.0,0.0,Completed,Credit Card
14087,4951,2023-12-05,5573.32,0.0,0.0,Completed,Credit Card
14088,153,2025-01-16,2040.1,34.16,0.0,Completed,Credit Card
14089,3862,2024-05-02,659.05,0.0,0.0,Processing,Google Pay
14090,4212,2024-12-08,1685.17,0.0,0.0,Shipped,Google Pay
14091,2166,2023-12-28,4619.59,0.0,0.0,Completed,Debit Card
14092,2241,2025-07-19,3845.94,373.11,0.0,Processing,Credit Card
14093,542,2024-10-28,1069.58,0.0,0.0,Delivered,PayPal
14094,4131,2025-03-14,2160.11,0.0,0.0,Delivered,Apple Pay
14095,3142,2024-10-11,1145.59,0.0,0.0,Completed,Google Pay
14096,2640,2024-04-28,1977.91,0.0,0.0,Completed,Apple Pay
14097,4197,2023-11-06,280.4,0.0,0.0,Completed,PayPal
14098,4244,2024-07-08,428.85,0.0,0.0,Completed,Apple Pay
14099,2857,2025-03-24,3261.58,0.0,0.0,Completed,Debit Card
14100,379,2024-03-09,1687.91,0.0,0.0,Completed,PayPal
14101,4363,2025-09-10,1639.84,0.0,0.0,Completed,Debit Card
14102,1951,2025-08-03,546.44,12.7,0.0,Completed,PayPal
14103,1085,2025-03-15,872.38,0.0,0.0,Delivered,Google Pay
14104,2098,2024-04-14,1493.41,0.0,0.0,Shipped,Google Pay
14105,3163,2025-07-21,3973.17,0.0,0.0,Completed,Apple Pay
14106,2003,2024-04-19,4522.65,386.37,0.0,Completed,Debit Card
14107,3921,2024-09-26,1081.63,96.17,0.0,Completed,Debit Card
14108,1176,2024-09-08,1117.78,95.45,0.0,Completed,Apple Pay
14109,1389,2025-01-27,2020.06,0.0,0.0,Delivered,Apple Pay
14110,738,2024-12-13,792.93,0.0,0.0,Completed,Google Pay
14111,973,2025-09-02,1862.09,0.0,0.0,Completed,PayPal
14112,688,2024-02-03,8432.3,0.0,0.0,Completed,Google Pay
14113,3582,2024-09-21,4543.47,0.0,0.0,Completed,Apple Pay
14114,4639,2025-01-22,1463.62,0.0,0.0,Completed,PayPal
14115,423,2025-01-05,1635.34,0.0,0.0,Completed,Google Pay
14116,379,2024-07-30,1470.34,0.0,0.0,Completed,Apple Pay
14117,1413,2024-12-29,1045.53,0.0,0.0,Completed,Credit Card
14118,2970,2025-05-14,1008.45,0.0,0.0,Completed,PayPal
14119,483,2025-06-23,3169.38,0.0,0.0,Completed,PayPal
14120,3101,2025-06-03,590.11,0.0,0.0,Completed,Credit Card
14121,2583,2025-04-10,312.79,23.17,0.0,Completed,PayPal
14122,1551,2025-07-03,49.95,3.84,5.08,Completed,PayPal
14123,648,2024-02-12,1227.8,0.0,0.0,Completed,Apple Pay
14124,1808,2025-01-02,521.53,0.0,0.0,Completed,PayPal
14125,205,2025-02-13,457.04,0.0,0.0,Completed,Credit Card
14126,2422,2025-07-08,881.63,8.62,0.0,Completed,Apple Pay
14127,1280,2025-06-08,962.35,0.0,0.0,Completed,PayPal
14128,191,2024-01-06,1568.16,0.0,0.0,Completed,Apple Pay
14129,786,2023-09-15,758.12,25.75,0.0,Completed,Apple Pay
14130,464,2024-06-05,3154.08,0.0,0.0,Processing,Apple Pay
14131,4744,2024-06-23,1029.52,0.0,0.0,Completed,Credit Card
14132,1311,2025-06-15,215.57,0.0,0.0,Delivered,Debit Card
14133,439,2023-11-12,446.69,0.0,0.0,Processing,Apple Pay
14134,361,2025-06-21,3931.45,241.55,0.0,Completed,Credit Card
14135,2583,2025-05-24,1208.59,0.0,0.0,Completed,Credit Card
14136,2479,2024-06-21,1469.88,0.0,0.0,Completed,PayPal
14137,4551,2025-04-08,37.12,1.87,14.01,Completed,Credit Card
14138,4971,2025-01-27,1351.61,0.0,0.0,Completed,Credit Card
14139,3542,2024-09-06,3547.52,0.0,0.0,Completed,Credit Card
14140,4599,2023-09-15,197.9,0.0,0.0,Completed,PayPal
14141,1850,2025-05-16,6185.1,0.0,0.0,Completed,Google Pay
14142,2964,2024-03-23,1944.9,0.0,0.0,Processing,Credit Card
14143,3899,2025-06-03,5018.2,0.0,0.0,Completed,Google Pay
14144,3698,2024-06-12,581.32,0.0,0.0,Completed,Apple Pay
14145,1285,2025-07-15,1004.98,88.72,0.0,Completed,Google Pay
14146,3473,2025-03-20,1350.15,18.79,0.0,Completed,PayPal
14147,1197,2024-02-04,533.13,46.73,0.0,Delivered,Google Pay
14148,3583,2025-04-05,2597.63,0.0,0.0,Processing,Google Pay
14149,4392,2025-04-07,3458.36,0.0,0.0,Completed,Debit Card
14150,3954,2024-03-08,497.73,0.0,0.0,Delivered,Debit Card
14151,3302,2023-09-19,1466.91,0.0,0.0,Delivered,Google Pay
14152,1363,2024-04-22,4165.33,0.0,0.0,Completed,Apple Pay
14153,1916,2024-02-28,140.32,0.0,0.0,Completed,Debit Card
14154,4169,2024-03-23,613.6,0.0,0.0,Completed,Google Pay
14155,1176,2025-01-07,3458.65,0.0,0.0,Processing,Debit Card
14156,1685,2024-04-09,758.41,0.0,0.0,Completed,Debit Card
14157,720,2024-11-15,167.06,0.0,0.0,Completed,PayPal
14158,4856,2023-12-06,10229.45,0.0,0.0,Completed,Credit Card
14159,2287,2024-06-17,1022.96,23.06,0.0,Completed,Apple Pay
14160,2814,2025-08-13,1804.73,0.0,0.0,Completed,Credit Card
14161,1555,2024-11-24,1224.32,0.0,0.0,Processing,Apple Pay
14162,104,2024-11-20,2268.67,0.0,0.0,Cancelled,Debit Card
14163,4203,2025-08-23,1678.78,0.0,0.0,Completed,PayPal
14164,4327,2024-10-12,2593.92,0.0,0.0,Delivered,Credit Card
14165,499,2025-06-16,5613.13,0.0,0.0,Completed,PayPal
14166,1470,2023-12-31,10738.58,0.0,0.0,Delivered,Google Pay
14167,1711,2025-02-28,2214.18,0.0,0.0,Completed,Debit Card
14168,3879,2024-07-09,3189.42,0.0,0.0,Completed,Debit Card
14169,3000,2024-10-16,490.21,3.6,0.0,Processing,Credit Card
14170,32,2024-09-10,2633.51,0.0,0.0,Cancelled,Debit Card
14171,894,2024-04-25,738.65,80.12,0.0,Completed,Debit Card
14172,3150,2024-04-24,3073.36,191.56,0.0,Completed,Apple Pay
14173,4083,2024-02-29,920.83,0.0,0.0,Processing,PayPal
14174,3943,2024-03-14,192.78,0.0,0.0,Returned,PayPal
14175,2695,2025-02-14,709.11,0.0,0.0,Shipped,Credit Card
14176,3365,2024-09-27,947.99,72.35,0.0,Completed,Credit Card
14177,1615,2025-08-15,1147.14,0.0,0.0,Processing,PayPal
14178,3348,2024-02-18,8602.27,0.0,0.0,Completed,Google Pay
14179,4009,2023-12-06,633.79,0.0,0.0,Completed,Debit Card
14180,3484,2024-04-02,1333.83,0.0,0.0,Delivered,PayPal
14181,1708,2025-01-12,3029.02,0.0,0.0,Completed,Google Pay
14182,1423,2025-08-29,6227.61,0.0,0.0,Shipped,Credit Card
14183,2799,2023-09-19,1468.29,49.02,0.0,Completed,Credit Card
14184,2327,2023-12-30,839.64,0.0,0.0,Completed,Debit Card
14185,726,2024-12-27,328.97,0.0,0.0,Processing,Credit Card
14186,2573,2023-09-27,2764.02,0.0,0.0,Processing,PayPal
14187,174,2024-03-05,9754.53,0.0,0.0,Shipped,PayPal
14188,1423,2023-09-26,5129.02,0.0,0.0,Completed,Debit Card
14189,625,2023-10-20,121.23,1.49,0.0,Completed,PayPal
14190,3279,2024-11-07,1270.74,93.83,0.0,Completed,PayPal
14191,1833,2023-12-02,4288.11,0.0,0.0,Delivered,Google Pay
14192,4441,2025-05-17,2181.41,0.0,0.0,Completed,PayPal
14193,502,2025-02-25,1026.21,0.0,0.0,Shipped,Apple Pay
14194,3359,2025-05-21,5594.76,0.0,0.0,Completed,PayPal
14195,1793,2023-09-16,460.88,0.0,0.0,Cancelled,Apple Pay
14196,1485,2024-03-01,184.73,0.0,0.0,Completed,Google Pay
14197,119,2024-12-25,661.78,0.0,0.0,Processing,Credit Card
14198,4259,2023-11-20,3335.82,0.0,0.0,Delivered,Google Pay
14199,2716,2023-11-04,3115.93,0.0,0.0,Returned,Google Pay
14200,4382,2023-12-10,2293.87,53.37,0.0,Completed,PayPal
14201,4527,2025-01-22,2203.84,133.03,0.0,Shipped,Credit Card
14202,3404,2024-04-30,3554.52,0.0,0.0,Completed,Google Pay
14203,2831,2023-09-20,6891.79,0.0,0.0,Completed,PayPal
14204,2717,2024-09-26,1187.02,0.0,0.0,Delivered,Credit Card
14205,2812,2024-06-04,2456.15,0.0,0.0,Completed,Debit Card
14206,1225,2024-06-27,2062.17,15.61,0.0,Completed,Debit Card
14207,934,2024-11-27,1393.29,152.6,0.0,Completed,Apple Pay
14208,379,2024-09-08,91.66,5.9,0.0,Shipped,Debit Card
14209,1279,2024-11-01,4274.49,0.0,0.0,Completed,Credit Card
14210,1517,2025-05-18,3022.99,0.0,0.0,Completed,Apple Pay
14211,4963,2024-08-15,976.37,27.76,0.0,Completed,PayPal
14212,857,2024-01-19,879.8,0.0,0.0,Completed,Credit Card
14213,2990,2023-11-05,1048.21,0.0,0.0,Returned,PayPal
14214,2289,2025-07-03,2504.9,0.0,0.0,Completed,Credit Card
14215,4368,2024-07-30,299.63,0.0,0.0,Delivered,PayPal
14216,4231,2025-08-14,1785.55,178.15,0.0,Delivered,Google Pay
14217,4609,2024-02-24,2280.16,61.95,0.0,Completed,Credit Card
14218,2109,2024-03-25,2488.86,0.0,0.0,Completed,Apple Pay
14219,1454,2024-10-07,882.0,0.0,0.0,Completed,Debit Card
14220,2764,2024-05-05,5250.85,0.0,0.0,Completed,Apple Pay
14221,3188,2025-04-07,4321.69,366.21,0.0,Cancelled,Apple Pay
14222,2776,2025-04-04,270.56,0.0,0.0,Completed,PayPal
14223,3473,2024-04-21,1091.32,0.0,0.0,Shipped,PayPal
14224,2571,2024-03-10,4190.59,0.0,0.0,Completed,PayPal
14225,792,2025-09-09,585.34,0.0,0.0,Completed,Google Pay
14226,2361,2023-10-27,425.57,11.13,0.0,Delivered,Apple Pay
14227,2306,2024-05-27,40.06,0.0,5.71,Delivered,Debit Card
14228,4810,2024-02-23,1584.06,29.99,0.0,Delivered,PayPal
14229,778,2024-05-01,889.29,0.0,0.0,Completed,PayPal
14230,1851,2025-08-30,427.89,0.0,0.0,Completed,Apple Pay
14231,822,2024-03-31,2750.2,122.59,0.0,Shipped,Apple Pay
14232,3321,2025-09-03,314.11,0.0,0.0,Delivered,Apple Pay
14233,2163,2025-04-17,8572.71,0.0,0.0,Completed,Credit Card
14234,405,2025-01-15,267.34,6.35,0.0,Completed,PayPal
14235,1737,2025-08-12,2393.41,0.0,0.0,Completed,Debit Card
14236,1069,2024-09-16,5005.84,0.0,0.0,Returned,Debit Card
14237,3611,2024-05-29,4720.06,0.0,0.0,Completed,Debit Card
14238,4495,2025-08-04,821.54,64.97,0.0,Completed,Google Pay
14239,477,2024-06-12,928.5,0.0,0.0,Completed,Debit Card
14240,3423,2023-09-27,1030.48,0.0,0.0,Processing,Debit Card
14241,62,2025-05-18,64.54,2.53,0.0,Delivered,Credit Card
14242,2489,2024-10-14,310.32,7.42,0.0,Completed,Apple Pay
14243,808,2024-01-03,5547.73,0.0,0.0,Completed,Credit Card
14244,567,2025-08-06,2014.79,0.0,0.0,Completed,Debit Card
14245,1281,2024-03-07,532.83,0.0,0.0,Completed,Google Pay
14246,2930,2024-11-14,3091.88,0.0,0.0,Completed,PayPal
14247,4214,2024-01-02,2877.14,0.0,0.0,Completed,PayPal
14248,3846,2024-10-25,1069.37,7.71,0.0,Completed,Debit Card
14249,4564,2025-01-16,5089.06,0.0,0.0,Delivered,Apple Pay
14250,2920,2024-10-29,2866.58,0.0,0.0,Completed,Debit Card
14251,4229,2024-11-17,489.68,0.0,0.0,Completed,PayPal
14252,974,2023-11-25,43.56,0.0,5.73,Completed,Apple Pay
14253,1158,2025-08-28,772.47,0.0,0.0,Delivered,Apple Pay
14254,4796,2024-07-13,1905.11,0.0,0.0,Completed,Debit Card
14255,2444,2023-11-12,2202.91,0.0,0.0,Completed,Debit Card
14256,4599,2024-03-09,3339.81,0.0,0.0,Completed,Apple Pay
14257,563,2024-08-31,1424.86,0.0,0.0,Completed,Google Pay
14258,3116,2025-01-30,3296.04,0.0,0.0,Completed,Debit Card
14259,4728,2023-11-16,4127.64,0.0,0.0,Completed,Debit Card
14260,2154,2024-12-05,1400.93,0.0,0.0,Completed,Apple Pay
14261,982,2025-07-29,237.57,0.0,0.0,Completed,Google Pay
14262,587,2024-05-22,3354.95,0.0,0.0,Shipped,Google Pay
14263,950,2025-02-23,552.94,0.0,0.0,Shipped,Debit Card
14264,3054,2024-10-15,671.01,0.0,0.0,Completed,Credit Card
14265,3180,2024-10-30,2204.82,0.0,0.0,Completed,PayPal
14266,2951,2025-07-07,615.7,0.0,0.0,Processing,Google Pay
14267,4739,2025-05-03,311.56,0.0,0.0,Cancelled,Apple Pay
14268,2413,2023-10-03,2541.73,24.05,0.0,Completed,Google Pay
14269,4753,2024-09-26,6036.52,0.0,0.0,Completed,Google Pay
14270,3286,2024-03-04,2089.76,0.0,0.0,Completed,Credit Card
14271,4941,2025-05-17,7159.59,0.0,0.0,Cancelled,Apple Pay
14272,1413,2025-06-16,2486.18,0.0,0.0,Completed,Apple Pay
14273,3944,2025-06-07,2067.26,179.14,0.0,Delivered,Credit Card
14274,2523,2023-12-31,3888.02,211.03,0.0,Completed,PayPal
14275,1351,2025-08-17,1607.08,0.0,0.0,Completed,Debit Card
14276,4957,2024-09-21,3110.46,0.0,0.0,Completed,Google Pay
14277,748,2023-12-14,1830.47,0.0,0.0,Processing,Google Pay
14278,217,2024-05-06,759.95,50.01,0.0,Completed,Credit Card
14279,1770,2024-07-02,1138.39,0.0,0.0,Delivered,PayPal
14280,2332,2024-03-02,1180.32,103.14,0.0,Completed,Apple Pay
14281,1159,2024-06-07,1953.05,4.79,0.0,Completed,PayPal
14282,3426,2024-06-03,224.92,0.0,0.0,Completed,Google Pay
